"arch","lambda","seed","threshold","Acc","Spec","Sens","BalAcc","Acc_flip","is_MC"
"SimpleRNN",0,98,0.5,0.488524590163934,0.537414965986395,0.443037974683544,0.490226470334969,0.511475409836066,FALSE
"SimpleRNN",0,98,0.55,0.485245901639344,0.836734693877551,0.158227848101266,0.497481270989408,0.514754098360656,FALSE
"SimpleRNN",0,98,0.6,0.468852459016393,0.952380952380952,0.0189873417721519,0.485684147076552,0.531147540983607,FALSE
"SimpleRNN",0,98,0.65,0.475409836065574,0.979591836734694,0.00632911392405063,0.492960475329372,0.524590163934426,FALSE
"SimpleRNN",0,98,0.7,0.481967213114754,0.993197278911565,0.00632911392405063,0.499763196417808,0.518032786885246,FALSE
"SimpleRNN",0,41,0.3,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0,41,0.35,0.514754098360656,0.00680272108843537,0.987341772151899,0.497072246620167,0.485245901639344,FALSE
"SimpleRNN",0,41,0.4,0.472131147540984,0.0476190476190476,0.867088607594937,0.457353827606992,0.527868852459016,FALSE
"SimpleRNN",0,41,0.45,0.478688524590164,0.26530612244898,0.677215189873418,0.471260656161199,0.521311475409836,FALSE
"SimpleRNN",0,41,0.5,0.472131147540984,0.54421768707483,0.40506329113924,0.474640489107035,0.527868852459016,FALSE
"SimpleRNN",0,41,0.55,0.475409836065574,0.877551020408163,0.10126582278481,0.489408421596487,0.524590163934426,FALSE
"SimpleRNN",0,41,0.6,0.488524590163934,0.979591836734694,0.0316455696202532,0.505618703177473,0.511475409836066,FALSE
"SimpleRNN",0,41,0.65,0.475409836065574,0.979591836734694,0.00632911392405063,0.492960475329372,0.524590163934426,FALSE
"SimpleRNN",0,41,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0,64,0.3,0.514754098360656,0,0.993670886075949,0.496835443037975,0.485245901639344,TRUE
"SimpleRNN",0,64,0.35,0.514754098360656,0,0.993670886075949,0.496835443037975,0.485245901639344,TRUE
"SimpleRNN",0,64,0.4,0.488524590163934,0.0816326530612245,0.867088607594937,0.474360630328081,0.511475409836066,FALSE
"SimpleRNN",0,64,0.45,0.462295081967213,0.217687074829932,0.689873417721519,0.453780246275725,0.537704918032787,FALSE
"SimpleRNN",0,64,0.5,0.40327868852459,0.421768707482993,0.386075949367089,0.403922328425041,0.59672131147541,FALSE
"SimpleRNN",0,64,0.55,0.426229508196721,0.755102040816326,0.120253164556962,0.437677602686644,0.573770491803279,FALSE
"SimpleRNN",0,64,0.6,0.445901639344262,0.836734693877551,0.0822784810126582,0.459506587445105,0.554098360655738,FALSE
"SimpleRNN",0,64,0.65,0.481967213114754,0.993197278911565,0.00632911392405063,0.499763196417808,0.518032786885246,FALSE
"SimpleRNN",0,64,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0.05,23,0.3,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0.05,23,0.35,0.514754098360656,0,0.993670886075949,0.496835443037975,0.485245901639344,TRUE
"SimpleRNN",0.05,23,0.4,0.485245901639344,0.0680272108843537,0.873417721518987,0.470722466201671,0.514754098360656,FALSE
"SimpleRNN",0.05,23,0.45,0.514754098360656,0.244897959183673,0.765822784810127,0.5053603719969,0.485245901639344,FALSE
"SimpleRNN",0.05,23,0.5,0.459016393442623,0.510204081632653,0.411392405063291,0.460798243347972,0.540983606557377,FALSE
"SimpleRNN",0.05,23,0.55,0.459016393442623,0.755102040816326,0.183544303797468,0.469323172306897,0.540983606557377,FALSE
"SimpleRNN",0.05,23,0.6,0.455737704918033,0.91156462585034,0.0316455696202532,0.471605097735297,0.544262295081967,FALSE
