"lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
0.05,41,0.45,0.526315789473684,0.518986793678285,0.657142857142857,0.890322580645161,0.147651006711409,0.455737704918033,0.443425471454405,0.599033816425121,0.784810126582278,0.102040816326531,0.544262295081967,FALSE
0.05,41,0.5,0.546052631578947,0.547564407880494,0.514084507042254,0.470967741935484,0.624161073825503,0.39672131147541,0.399724446740722,0.352112676056338,0.316455696202532,0.482993197278912,0.60327868852459,FALSE
0.05,41,0.55,0.5,0.508768131630223,0.116279069767442,0.0645161290322581,0.953020134228188,0.455737704918033,0.472552312064066,0.0119047619047619,0.00632911392405063,0.938775510204082,0.544262295081967,FALSE
0.05,41,0.6,0.490131578947368,0.5,NA,0,1,0.475409836065574,0.493197278911565,NA,0,0.986394557823129,0.524590163934426,TRUE
0.05,41,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,41,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,64,0.3,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.518032786885246,0.500710410746577,0.678336980306346,0.981012658227848,0.0204081632653061,0.481967213114754,FALSE
0.05,64,0.35,0.509868421052632,0.500649491231868,0.66815144766147,0.967741935483871,0.0335570469798658,0.514754098360656,0.498493068113321,0.669642857142857,0.949367088607595,0.0476190476190476,0.485245901639344,FALSE
0.05,64,0.4,0.496710526315789,0.488655553150032,0.645011600928074,0.896774193548387,0.0805369127516778,0.472131147540984,0.458774649100146,0.619385342789598,0.829113924050633,0.0884353741496599,0.527868852459016,FALSE
0.05,64,0.45,0.529605263157895,0.522862091361767,0.652068126520681,0.864516129032258,0.181208053691275,0.465573770491803,0.45386635666925,0.601466992665037,0.778481012658228,0.129251700680272,0.534426229508197,FALSE
0.05,64,0.5,0.546052631578947,0.546785018402252,0.533783783783784,0.509677419354839,0.583892617449664,0.383606557377049,0.385645397399466,0.356164383561644,0.329113924050633,0.442176870748299,0.616393442622951,FALSE
0.05,64,0.55,0.506578947368421,0.51457025330158,0.184782608695652,0.109677419354839,0.919463087248322,0.452459016393443,0.467256522862309,0.0972972972972973,0.0569620253164557,0.877551020408163,0.547540983606557,FALSE
0.05,64,0.6,0.496710526315789,0.506191816410479,0.0496894409937888,0.0258064516129032,0.986577181208054,0.475409836065574,0.492960475329372,0.0123456790123457,0.00632911392405063,0.979591836734694,0.524590163934426,FALSE
0.05,64,0.65,0.490131578947368,0.499870101753626,0.0127388535031847,0.00645161290322581,0.993288590604027,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,64,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,23,0.3,0.503289473684211,0.493548387096774,0.669584245076587,0.987096774193548,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
0.1,23,0.35,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.514754098360656,0.497309050202359,0.676855895196507,0.981012658227848,0.0136054421768707,0.485245901639344,FALSE
0.1,23,0.4,0.5,0.49097207187703,0.659192825112108,0.948387096774194,0.0335570469798658,0.481967213114754,0.465900284164299,0.645739910313901,0.911392405063291,0.0204081632653061,0.518032786885246,FALSE
0.1,23,0.45,0.519736842105263,0.512665079021433,0.649038461538462,0.870967741935484,0.154362416107383,0.468852459016393,0.455610092138121,0.616113744075829,0.822784810126582,0.0884353741496599,0.531147540983607,FALSE
0.1,23,0.5,0.536184210526316,0.535289023598181,0.560747663551402,0.580645161290323,0.48993288590604,0.40655737704918,0.407323688969259,0.402640264026403,0.386075949367089,0.428571428571429,0.59344262295082,FALSE
0.1,23,0.55,0.496710526315789,0.505802121671357,0.0838323353293413,0.0451612903225806,0.966442953020134,0.468852459016393,0.486157754240937,0.0121951219512195,0.00632911392405063,0.965986394557823,0.531147540983607,FALSE
0.1,23,0.6,0.490131578947368,0.499870101753626,0.0127388535031847,0.00645161290322581,0.993288590604027,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,23,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,23,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,27,0.3,0.503289473684211,0.493548387096774,0.669584245076587,0.987096774193548,0,0.518032786885246,0.500236803582192,0.681127982646421,0.993670886075949,0.00680272108843537,0.481967213114754,FALSE
0.1,27,0.35,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.518032786885246,0.500710410746577,0.678336980306346,0.981012658227848,0.0204081632653061,0.481967213114754,FALSE
0.1,27,0.4,0.506578947368421,0.497293786533882,0.666666666666667,0.967741935483871,0.0268456375838926,0.501639344262295,0.484887625936451,0.663716814159292,0.949367088607595,0.0204081632653061,0.498360655737705,FALSE
0.1,27,0.45,0.526315789473684,0.519636284910154,0.648780487804878,0.858064516129032,0.181208053691275,0.455737704918033,0.443188667872212,0.600961538461538,0.791139240506329,0.0952380952380952,0.544262295081967,FALSE
0.1,27,0.5,0.546052631578947,0.544706646460273,0.579268292682927,0.612903225806452,0.476510067114094,0.39672131147541,0.397119607336606,0.398692810457516,0.386075949367089,0.408163265306122,0.60327868852459,FALSE
0.1,27,0.55,0.506578947368421,0.515479541026196,0.117647058823529,0.0645161290322581,0.966442953020134,0.455737704918033,0.472315508481874,0.0235294117647059,0.0126582278481013,0.931972789115646,0.544262295081967,FALSE
0.1,27,0.6,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,27,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,27,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,98,0.3,0.503289473684211,0.493548387096774,0.669584245076587,0.987096774193548,0,0.518032786885246,0.500236803582192,0.681127982646421,0.993670886075949,0.00680272108843537,0.481967213114754,FALSE
0.1,98,0.35,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.518032786885246,0.500710410746577,0.678336980306346,0.981012658227848,0.0204081632653061,0.481967213114754,FALSE
0.1,98,0.4,0.506578947368421,0.497293786533882,0.666666666666667,0.967741935483871,0.0268456375838926,0.508196721311475,0.492163954189271,0.663677130044843,0.936708860759494,0.0476190476190476,0.491803278688525,FALSE
0.1,98,0.45,0.516447368421053,0.509309374323447,0.647482014388489,0.870967741935484,0.147651006711409,0.472131147540984,0.459485059846723,0.613908872901679,0.810126582278481,0.108843537414966,0.527868852459016,FALSE
0.1,98,0.5,0.546052631578947,0.545875730677636,0.554838709677419,0.554838709677419,0.536912751677852,0.386885245901639,0.385021097046414,0.424615384615385,0.436708860759494,0.333333333333333,0.613114754098361,FALSE
0.1,98,0.55,0.509868421052632,0.518705347477809,0.128654970760234,0.0709677419354839,0.966442953020134,0.462295081967213,0.479355033152501,0.0120481927710843,0.00632911392405063,0.952380952380952,0.537704918032787,FALSE
0.1,98,0.6,0.490131578947368,0.499870101753626,0.0127388535031847,0.00645161290322581,0.993288590604027,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,98,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,98,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,41,0.3,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.518032786885246,0.500710410746577,0.678336980306346,0.981012658227848,0.0204081632653061,0.481967213114754,FALSE
0.1,41,0.35,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.508196721311475,0.491216739860501,0.669603524229075,0.962025316455696,0.0204081632653061,0.491803278688525,FALSE
0.1,41,0.4,0.5,0.491231868369777,0.656108597285068,0.935483870967742,0.0469798657718121,0.488524590163934,0.473650219581503,0.642201834862385,0.886075949367089,0.0612244897959184,0.511475409836066,FALSE
0.1,41,0.45,0.526315789473684,0.518986793678285,0.657142857142857,0.890322580645161,0.147651006711409,0.462295081967213,0.450464996125032,0.6,0.778481012658228,0.122448979591837,0.537704918032787,FALSE
0.1,41,0.5,0.546052631578947,0.548213899112362,0.496350364963504,0.438709677419355,0.657718120805369,0.39344262295082,0.396323086196504,0.350877192982456,0.316455696202532,0.476190476190476,0.60655737704918,FALSE
0.1,41,0.55,0.513157894736842,0.521541459190301,0.168539325842697,0.0967741935483871,0.946308724832215,0.445901639344262,0.461874623267028,0.0342857142857143,0.0189873417721519,0.904761904761905,0.554098360655738,FALSE
0.1,41,0.6,0.490131578947368,0.5,NA,0,1,0.475409836065574,0.493197278911565,NA,0,0.986394557823129,0.524590163934426,TRUE
0.1,41,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,41,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,64,0.3,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.518032786885246,0.500710410746577,0.678336980306346,0.981012658227848,0.0204081632653061,0.481967213114754,FALSE
0.1,64,0.35,0.509868421052632,0.500649491231868,0.66815144766147,0.967741935483871,0.0335570469798658,0.514754098360656,0.498493068113321,0.669642857142857,0.949367088607595,0.0476190476190476,0.485245901639344,FALSE
0.1,64,0.4,0.496710526315789,0.488655553150032,0.645011600928074,0.896774193548387,0.0805369127516778,0.472131147540984,0.458774649100146,0.619385342789598,0.829113924050633,0.0884353741496599,0.527868852459016,FALSE
0.1,64,0.45,0.529605263157895,0.522862091361767,0.652068126520681,0.864516129032258,0.181208053691275,0.465573770491803,0.45386635666925,0.601466992665037,0.778481012658228,0.129251700680272,0.534426229508197,FALSE
0.1,64,0.5,0.546052631578947,0.547044814894999,0.527397260273973,0.496774193548387,0.597315436241611,0.383606557377049,0.386119004563851,0.347222222222222,0.316455696202532,0.45578231292517,0.616393442622951,FALSE
0.1,64,0.55,0.506578947368421,0.51457025330158,0.184782608695652,0.109677419354839,0.919463087248322,0.452459016393443,0.467256522862309,0.0972972972972973,0.0569620253164557,0.877551020408163,0.547540983606557,FALSE
0.1,64,0.6,0.496710526315789,0.506191816410479,0.0496894409937888,0.0258064516129032,0.986577181208054,0.481967213114754,0.499763196417808,0.0125,0.00632911392405063,0.993197278911565,0.518032786885246,FALSE
0.1,64,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,64,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
