"ticker","lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
"TAVHL.IS",0.1,27,0.3,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,27,0.35,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,27,0.4,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,27,0.45,0.588815789473684,0.522372159090909,0.726477024070022,0.943181818181818,0.1015625,0.491803278688525,0.493313553491572,0.651685393258427,0.953947368421053,0.0326797385620915,0.508196721311475,FALSE
"TAVHL.IS",0.1,27,0.5,0.532894736842105,0.525213068181818,0.587209302325581,0.573863636363636,0.4765625,0.521311475409836,0.521607327141383,0.560240963855422,0.611842105263158,0.431372549019608,0.478688524590164,FALSE
"TAVHL.IS",0.1,27,0.55,0.447368421052632,0.513139204545455,0.168316831683168,0.0965909090909091,0.9296875,0.468852459016393,0.467535259717922,0.10989010989011,0.0657894736842105,0.869281045751634,0.531147540983607,FALSE
"TAVHL.IS",0.1,27,0.6,0.430921052631579,0.506392045454545,0.0546448087431694,0.0284090909090909,0.984375,0.504918032786885,0.503310973512212,0.0258064516129032,0.0131578947368421,0.993464052287582,0.495081967213115,FALSE
"TAVHL.IS",0.1,27,0.65,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.1,27,0.7,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.1,98,0.3,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,98,0.35,0.585526315789474,0.5078125,0.736401673640167,1,0.015625,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,98,0.4,0.592105263157895,0.522017045454545,0.732758620689655,0.965909090909091,0.078125,0.495081967213115,0.496667526659787,0.65929203539823,0.980263157894737,0.0130718954248366,0.504918032786885,FALSE
"TAVHL.IS",0.1,98,0.45,0.559210526315789,0.504261363636364,0.691244239631337,0.852272727272727,0.15625,0.527868852459016,0.529046267629859,0.652173913043478,0.888157894736842,0.169934640522876,0.472131147540984,FALSE
"TAVHL.IS",0.1,98,0.5,0.542763157894737,0.541193181818182,0.582582582582583,0.551136363636364,0.53125,0.491803278688525,0.491701066391469,0.474576271186441,0.460526315789474,0.522875816993464,0.508196721311475,FALSE
"TAVHL.IS",0.1,98,0.55,0.473684210526316,0.526278409090909,0.298245614035088,0.193181818181818,0.859375,0.481967213114754,0.481015651874785,0.268518518518519,0.190789473684211,0.77124183006536,0.518032786885246,FALSE
"TAVHL.IS",0.1,98,0.6,0.434210526315789,0.502840909090909,0.122448979591837,0.0681818181818182,0.9375,0.491803278688525,0.490346577227382,0.0828402366863905,0.0460526315789474,0.934640522875817,0.508196721311475,FALSE
"TAVHL.IS",0.1,98,0.65,0.424342105263158,0.501775568181818,0.0223463687150838,0.0113636363636364,0.9921875,0.504918032786885,0.503310973512212,0.0258064516129032,0.0131578947368421,0.993464052287582,0.495081967213115,FALSE
"TAVHL.IS",0.1,98,0.7,0.421052631578947,0.498934659090909,0.0112359550561798,0.00568181818181818,0.9921875,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.1,41,0.3,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,41,0.35,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,41,0.4,0.578947368421053,0.5,0.733333333333333,1,0,0.504918032786885,0.506492948056416,0.665188470066519,0.986842105263158,0.0261437908496732,0.495081967213115,FALSE
"TAVHL.IS",0.1,41,0.45,0.546052631578947,0.483309659090909,0.691964285714286,0.880681818181818,0.0859375,0.531147540983607,0.532443240454076,0.663529411764706,0.927631578947368,0.137254901960784,0.468852459016393,FALSE
"TAVHL.IS",0.1,41,0.5,0.546052631578947,0.563210227272727,0.536912751677852,0.454545454545455,0.671875,0.478688524590164,0.478543171654627,0.45360824742268,0.434210526315789,0.522875816993464,0.521311475409836,FALSE
"TAVHL.IS",0.1,41,0.55,0.453947368421053,0.518821022727273,0.186274509803922,0.107954545454545,0.9296875,0.478688524590164,0.477382180942552,0.131147540983607,0.0789473684210526,0.875816993464052,0.521311475409836,FALSE
"TAVHL.IS",0.1,41,0.6,0.427631578947368,0.500355113636364,0.074468085106383,0.0397727272727273,0.9609375,0.504918032786885,0.503310973512212,0.0258064516129032,0.0131578947368421,0.993464052287582,0.495081967213115,FALSE
"TAVHL.IS",0.1,41,0.65,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
