"lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
0.1,41,0.4,0.536184210526316,0.530872483221477,0.637532133676093,0.8,0.261744966442953,0.504918032786885,0.495629897528632,0.611825192802057,0.753164556962025,0.238095238095238,0.495081967213115,FALSE
0.1,41,0.45,0.496710526315789,0.497488633903442,0.48135593220339,0.458064516129032,0.536912751677852,0.436065573770492,0.437462326702833,0.422818791946309,0.39873417721519,0.476190476190476,0.563934426229508,FALSE
0.1,41,0.5,0.529605263157895,0.535332323013639,0.34703196347032,0.245161290322581,0.825503355704698,0.432786885245902,0.441875484370964,0.257510729613734,0.189873417721519,0.693877551020408,0.567213114754098,FALSE
0.1,41,0.55,0.5,0.508248538644728,0.155555555555556,0.0903225806451613,0.926174496644295,0.442622950819672,0.456105226900887,0.13265306122449,0.0822784810126582,0.829931972789116,0.557377049180328,FALSE
0.1,41,0.6,0.496710526315789,0.506451612903226,0.0254777070063694,0.0129032258064516,1,0.472131147540984,0.489322311202962,0.0242424242424242,0.0126582278481013,0.965986394557823,0.527868852459016,FALSE
0.1,41,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.499763196417808,0.0125,0.00632911392405063,0.993197278911565,0.518032786885246,FALSE
0.1,41,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,64,0.3,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.518032786885246,0.500473607164385,0.679738562091503,0.987341772151899,0.0136054421768707,0.481967213114754,FALSE
0.1,64,0.35,0.523026315789474,0.514462004762936,0.669703872437358,0.948387096774194,0.0805369127516778,0.518032786885246,0.501184017910962,0.675496688741722,0.968354430379747,0.0340136054421769,0.481967213114754,FALSE
0.1,64,0.4,0.529605263157895,0.522082701883525,0.66193853427896,0.903225806451613,0.140939597315436,0.472131147540984,0.459011452682339,0.617577197149644,0.822784810126582,0.0952380952380952,0.527868852459016,FALSE
0.1,64,0.45,0.519736842105263,0.515003247456159,0.615789473684211,0.754838709677419,0.275167785234899,0.449180327868852,0.43970119693447,0.569230769230769,0.70253164556962,0.17687074829932,0.550819672131148,FALSE
0.1,64,0.5,0.549342105263158,0.552868586274085,0.458498023715415,0.374193548387097,0.731543624161074,0.442622950819672,0.448290708688539,0.351145038167939,0.291139240506329,0.605442176870748,0.557377049180328,FALSE
0.1,64,0.55,0.490131578947368,0.498701017536263,0.114285714285714,0.0645161290322581,0.932885906040268,0.459016393442623,0.472401618875398,0.16243654822335,0.10126582278481,0.843537414965986,0.540983606557377,FALSE
0.1,64,0.6,0.490131578947368,0.499480407014505,0.049079754601227,0.0258064516129032,0.973154362416107,0.468852459016393,0.485684147076552,0.0357142857142857,0.0189873417721519,0.952380952380952,0.531147540983607,FALSE
0.1,64,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.499763196417808,0.0125,0.00632911392405063,0.993197278911565,0.518032786885246,FALSE
0.1,64,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
